Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell cycle phase]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0004_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0004_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region9_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0004_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0004_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region9_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0001_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0001_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0009_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0009_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0009_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0009_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0001_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0010_r0001_Cond12-SMC4_20170830_Samples20170818_SMC4-mEGFP_A_ana-early1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0010_r0001_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0010_r0001_Chr_20170830_Samples20170818_SMC4-mEGFP_A_ana-early1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0003_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0003_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0001_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0001_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region12_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0001_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0001_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region12_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0001_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0001_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0003_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0003_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region10_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0003_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0003_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region10_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0002_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0002_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0007_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0007_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region6_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0007_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0007_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region6_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0001_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0011_r0001_Cond12_SMC4_20170830_Samples20170818_SMC4-mEGFP_A_ana-early1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0011_r0001_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0011_r0001_Chr_20170830_Samples20170818_SMC4-mEGFP_A_ana-early1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0010_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0010_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0010_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0010_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0002_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0002_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region11_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0002_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0002_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region11_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0002_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0015_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0015_r0002_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0004_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0004_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region5_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0004_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0004_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region5_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0018_r0003_Cond12-SMC4_20170905_Samples20170818_SMC4-mEGFP_B_prometa2_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0003_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0018_r0003_Chr_20170905_Samples20170818_SMC4-mEGFP_B_prometa2_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0017_r0001_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa3_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0017_r0001_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa3_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0016_r0001_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa2_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0016_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0016_r0001_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa2_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0002_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region4_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0002_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region4_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0004_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0004_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0004_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0004_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0001_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0013_r0001_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0013_r0001_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0005_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0005_Cond12-SMC4_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0014_r0005_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0014_r0005_Chr_20170907_Samples20170818_SMC4-mEGFP_A_prometa1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0011_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0011_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0011_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0011_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0013_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0013_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region2_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0013_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0013_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region2_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0006_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0006_Cond12-SMC4_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region7_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	anaphase	GO	GO_0051322	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0012_r0006_ana_early	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0012_r0006_Chr_20170901_Samples20170818_SMC4-mEGFP_B_ana-early1_region7_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0018_r0002_Cond12-SMC4_20170905_Samples20170818_SMC4-mEGFP_B_prometa2_region1_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0018_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0018_r0002_Chr_20170905_Samples20170818_SMC4-mEGFP_B_prometa2_region1_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0017_r0002_Cond12-SMC4_20170906_Samples20170818_SMC4-mEGFP_B_prometa3_region3_Condensin.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
SMC4gfpz82z68	Homo sapiens	NCBITaxon	9606	prometaphase	GO	GO_0000236	growth protocol	treatment protocol	image acquisition and feature extraction protocol	c0017_r0002_prometa	Untreated	ENSG00000113810	SMC4	Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.	SMC4gfpz82z68	c0017_r0002_Chr_20170906_Samples20170818_SMC4-mEGFP_B_prometa3_region3_Hoechst.tif	condensin_map_walther_jcb_2018/STED_SingleColourCondensin		raw	Hoechst, SMC4		
