Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Protocol 1,Protocol 2,Protocol 3,Protocol 4,Assay Name,Experimental Condition,Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Comment [Image File Path],Comment [Image File Type],Channels
NCAPH 2016-08-31 conc,cell0015_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160831_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160831_NCAPHgfpc86_MitoSys2/cell0015_R0002/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-08-31 raw,cell0019_R0005.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160831_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160831_NCAPHgfpc86_MitoSys2/cell0019_R0005/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-08-31 conc,cell0019_R0005.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160831_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160831_NCAPHgfpc86_MitoSys2/cell0019_R0005/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-08-31 raw,cell0022_R0011.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160831_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160831_NCAPHgfpc86_MitoSys2/cell0022_R0011/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-08-31 conc,cell0022_R0011.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160831_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160831_NCAPHgfpc86_MitoSys2/cell0022_R0011/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0004_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys1/cell0004_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0004_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys1/cell0004_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0022_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys1/cell0022_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0022_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys1/cell0022_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0026_R0008.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys1/cell0026_R0008/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0026_R0008.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys1/cell0026_R0008/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0001_R0008.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0001_R0008/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0001_R0008.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0001_R0008/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0004_R0006.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0004_R0006/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0004_R0006.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0004_R0006/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0007_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0007_R0004/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0007_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0007_R0004/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0020_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0020_R0003/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0020_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0020_R0003/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0023_R0018.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0023_R0018/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0023_R0018.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0023_R0018/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0025_R0009.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0025_R0009/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0025_R0009.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0025_R0009/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0029_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0029_R0002/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0029_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0029_R0002/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 raw,cell0034_R0016.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0034_R0016/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2016-09-01 conc,cell0034_R0016.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,160901_NCAPHgfpc86_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/160901_NCAPHgfpc86_MitoSys2/cell0034_R0016/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0001_R0015.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0001_R0015/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0001_R0015.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0001_R0015/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0002_R0007.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0002_R0007/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0002_R0007.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0002_R0007/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0008_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0008_R0004/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0008_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0008_R0004/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0012_R0015.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0012_R0015/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0012_R0015.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0012_R0015/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0029_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0029_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0029_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0029_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0031_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0031_R0003/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0031_R0003.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys1,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys1/cell0031_R0003/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0002_R0022.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0002_R0022/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0002_R0022.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0002_R0022/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0004_R0028.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0004_R0028/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0004_R0028.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0004_R0028/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0009_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0009_R0004/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0009_R0004.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0009_R0004/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0011_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0011_R0001/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 conc,cell0011_R0001.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0011_R0001/conctif,concentration maps,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
NCAPH 2017-01-24 raw,cell0012_R0002.companion.ome,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO:0001185,growth protocol,treatment protocol,image acquisition and feature extraction protocol,FCS-calibrated imaging,170124_gfpNCAPHz9_MitoSys2,Genome-edited cell,ENSG00000121152,NCAPH,"Gene identifiers and symbols from GRCh38.p10, Ensembl release 89, May 2017.",mitotic_cell_atlas/170124_gfpNCAPHz9_MitoSys2/cell0012_R0002/rawtif,original images,490-552:GFP; 587-621:mCherry | 622-695:SiR-DNA; 622-695:Dy-481XL
